D20210610,D20210622,D20210704,D20210716,D20210728,D20210809,D20210821,D20210902,D20210914,D20210926,D20211008,D20211020,D20211101,D20211113,D20211125,D20211207,D20211219,D20211231,D20220112,D20220124,D20220205,D20220217,D20220301,D20220313,D20220325,D20220406,D20220418,D20220430,D20220512,D20220524,D20220605,D20220617,D20220629,D20220711,D20220723,D20220804,D20220816,D20220828,D20220909,D20220921,D20221003,D20221015,D20221027,D20221108,D20221120,D20221202,D20221214,D20221226,D20230107,D20230119,D20230131,D20230212,D20230224,D20230308,D20230320,D20230401,D20230413,D20230425,D20230507,D20230519,D20230531,D20230612,D20230624,D20230706,D20230718,D20230730,D20230811,D20230823,D20230904,D20230916,D20230928,D20231010,D20231022,D20231103,D20231115,D20231127,D20231209,D20231221,D20240102,D20240114,D20240126,D20240207,D20240219
1.0468314,1.0310577,0.99548656,1.0789703,1.1408324,1.130151,1.0916938,1.0543048,0.99243045,0.9611565,0.96074253,0.94227576,0.92439985,0.89544547,0.83484566,0.7976416,0.7497939,0.78418714,0.86055946,0.9394148,1.0109906,1.0547708,1.0617551,1.0364852,0.9906772,0.9316625,0.8344555,0.73784304,0.71408767,0.8262363,0.97392815,0.90313566,0.9917119,0.8508035,0.85076094,0.71733755,0.79351115,0.7312456,0.8415055,0.86195,0.77293193,0.78656864,0.9232284,0.970646,0.6848123,0.8108276,0.94539654,0.90862656,0.86870444,1.052506,1.0652418,1.1387712,1.2568176,1.2871728,1.2812849,1.2842329,1.2509428,1.2093309,1.1654223,1.1272024,1.1757482,1.1399032,1.041066,0.9575289,0.7640986,0.6113373,0.87402475,0.9738929,0.98573196,1.0073171,1.0345333,1.1003873,1.0483983,0.91737485,0.8191088,0.787537,0.90109676,0.8915032,0.81498975,0.8286949,0.85047317,1.0121517,0.9645398
0.57835436,0.6224439,0.6240895,0.74981356,0.87940043,0.92014986,0.9268827,0.93464565,0.86707413,0.810892,0.87385446,0.82660854,0.754366,0.7067055,0.6404763,0.5167632,0.51347667,0.5645142,0.5023815,0.45306283,0.6104947,0.68131673,0.78905535,0.91331744,0.954588,0.8595553,0.7736284,0.6500615,0.5048539,0.48989043,0.46050876,0.51461136,0.63131565,0.71252817,0.9026829,0.96316683,1.1550361,1.0827363,1.1471744,1.157174,1.051992,0.9714048,0.96501726,0.89256656,0.6163074,0.8321405,0.9015437,0.738895,0.65455884,0.7911927,0.6971816,0.68467003,0.75320566,0.70388097,0.833487,0.826249,0.8392712,0.90728754,0.925891,0.7991572,0.8608192,0.78086287,0.63236845,0.5695439,0.49647182,0.49881074,0.69970596,0.8219185,0.843405,0.91071904,0.8868217,0.79857236,0.79357004,0.7731788,0.70969987,0.6567292,0.57916397,0.535822,0.46608114,0.58429897,0.4692263,0.46657163,0.38508037
0.81566864,0.9244018,0.8840021,0.96664953,0.9578116,0.9355332,0.9091446,0.8428906,0.8713026,0.9917298,0.8836659,0.84769624,0.8549004,0.8254951,0.84875447,0.7743878,0.6641457,0.56836563,0.46252015,0.42974925,0.561538,0.68230844,0.807975,0.90823346,0.92881906,0.84044164,0.7685578,0.7171651,0.73992395,0.8534472,0.8400304,0.76998776,0.88885295,0.9424598,0.93978506,0.9061822,0.9888879,0.93146783,0.9736535,1.0404105,1.0400885,0.9608539,0.9330654,0.995176,0.7065965,0.86606246,0.9539332,0.85724723,0.77874285,0.6227479,0.5913432,0.66861373,0.69107205,0.67073965,0.8749712,0.8866367,0.92160386,0.93940735,0.9286967,0.8194903,0.87703705,0.8052858,0.69641286,0.7536334,0.708775,0.7274401,1.0025868,1.1136584,1.05434,1.0478697,1.0832386,0.99853194,0.8823613,0.7648932,0.72738487,0.69668347,0.80236846,0.7337328,0.6429927,0.60564333,0.58049154,0.6803053,0.573598
1.0445044,1.0963289,1.0286355,1.1358451,1.1978061,1.1705089,1.1486156,1.1185654,1.0416521,1.0236225,0.9162676,0.88978004,0.8072684,0.78992206,0.75092065,0.7079932,0.5571098,0.4654145,0.38800958,0.36950785,0.5327768,0.6949735,0.8115369,0.8870904,0.92507213,0.9146541,0.83540183,0.80172634,0.82839274,0.84534025,0.84156567,0.7362423,0.98636025,0.9595754,1.0620106,1.0054852,1.1260672,1.0450636,1.1750265,1.2495942,1.1869321,1.0574142,0.9749478,0.9608892,0.6761813,0.7362993,0.8083658,0.7123149,0.5961029,0.5825979,0.45763052,0.5842843,0.7222065,0.67212224,0.88341206,0.8810021,0.9495863,0.964209,1.0266408,0.8739305,0.9156545,0.9448385,0.7779853,0.8107327,0.790562,0.8185127,0.97442734,1.1115757,1.0772451,1.109073,1.0627873,1.0456431,0.96817756,0.8752366,0.7317413,0.63472676,0.8006575,0.69899124,0.5936108,0.5225204,0.46714154,0.62110704,0.58635694
0.6186104,0.7082598,0.7149262,0.9634572,1.117354,1.0999995,1.0716698,1.0549463,1.0140547,0.9829023,0.93874514,0.91632044,0.91794455,0.81361306,0.73681885,0.655992,0.5345634,0.5133628,0.48123583,0.43056148,0.4421943,0.38950107,0.46785843,0.6234744,0.6693838,0.5534486,0.6408474,0.68136656,0.59455705,0.53784233,0.67025393,0.5958715,0.67505825,0.95953333,1.0170411,0.98462725,1.032986,1.1303478,1.0977342,1.1456673,1.2324691,1.2014163,1.1682134,1.2311308,0.9215159,0.9622385,0.9953455,0.8234872,0.73378366,0.80342835,0.62634856,0.6087503,0.736716,0.6899428,0.787791,0.85260963,1.0016178,1.0113437,1.0618583,0.9392356,0.97476435,0.88851905,0.89042974,0.78732675,0.7016341,0.7256404,0.98534536,1.0464181,1.0167254,1.0498242,1.044647,1.1676686,1.1268679,0.9631657,0.80395424,0.69044167,0.78471434,0.7635478,0.6098228,0.6241149,0.53199077,0.58502233,0.495068
0.8630415,0.9688124,0.9522222,0.9902242,0.94070274,0.9136715,0.881026,0.8632753,0.84364754,0.8201768,0.78340554,0.7334163,0.6870395,0.7138352,0.67014825,0.68143386,0.6199011,0.5781966,0.5474548,0.4804021,0.43028995,0.6374083,0.82588696,0.9260866,0.95730376,0.92869365,0.8201368,0.6544647,0.5876545,0.70962876,0.6826054,0.66689366,0.69550383,0.7691023,0.7460041,0.75158316,0.88716024,0.8744068,0.9390153,1.000897,1.011773,0.993068,0.96891063,0.9026934,0.6251173,0.69666725,0.7891565,0.7135748,0.5659123,0.58776194,0.47140378,0.53829217,0.6639286,0.68232614,0.93711066,0.9363482,0.95279676,0.98007977,0.9785801,0.8672519,1.0269496,0.9610521,0.82325035,0.92976314,0.8359538,0.75970435,0.9570492,0.98542064,0.95611393,0.9417325,0.92804897,0.8753389,0.821563,0.7161462,0.6985589,0.56715,0.55234563,0.62318975,0.53166896,0.6122331,0.54536533,0.7351498,0.6664091
0.6026553,0.6397794,0.70752704,0.7800547,0.8115885,0.9548354,1.0883086,0.9238872,0.88182986,0.9246343,0.86760664,0.7577976,0.8021429,0.8466877,0.78471035,0.6987639,0.61652386,0.76538515,0.83489037,0.75171816,0.62204087,0.75990534,0.8761883,0.9012969,0.9122225,0.9417976,0.7970552,0.67587173,0.7180376,0.7736365,0.8008908,0.8094853,0.8500971,1.0208528,0.93709606,0.853419,0.9771765,0.9461442,0.946271,0.9907778,0.98134667,0.84449583,0.7965239,0.97054535,0.6847232,0.72278124,0.8356101,0.75698614,0.5955706,0.74777853,0.6027601,0.5265499,0.61751294,0.61329377,0.80225515,0.8382152,0.856187,0.91646826,1.0417345,1.05353,1.0398731,0.9564575,0.84751457,0.8318502,0.7775783,0.7018028,0.9246428,0.908332,0.8929316,0.85515326,0.8501142,0.9599709,0.85634184,0.8035426,0.7935909,0.72718877,0.664491,0.6538197,0.56500596,0.6256734,0.642682,0.8116932,0.795682
1.0749868,1.0687188,1.0180184,1.0366929,1.1290151,1.1079155,1.0762266,1.0999852,1.1047953,1.1012688,1.1666415,1.1719022,1.1569257,1.1378189,1.1252713,1.0440532,1.049099,1.0541245,1.006815,0.96799123,1.0151004,1.0443982,1.0762941,1.1103282,1.10798,1.0447513,1.003968,0.9637735,0.9128547,0.9061192,0.94125295,0.7724249,0.85089046,0.79176253,0.93564373,0.98715967,1.1540114,1.2057761,1.283301,1.3223099,1.2975932,1.2405367,1.2349883,1.246632,0.93592834,1.1675013,1.292125,1.220254,1.1658318,1.1509311,1.0900904,1.0929859,1.1091986,1.0565343,1.1511643,1.1187656,1.1007974,1.0994542,1.1913046,1.0767672,1.1733282,1.103893,0.9666249,0.88003546,0.88116765,0.715514,0.79609036,0.9875379,0.9681191,0.9843753,1.0349258,1.0140747,1.0439668,1.0279125,1.0282634,0.92776936,0.90469176,0.8023163,0.74236745,0.6844672,0.64642656,0.83032846,0.84448385
0.8708776,0.8457499,0.8756804,0.93518937,0.8987661,0.9019313,0.93133646,0.9033291,1.0156534,1.1089406,1.073846,1.0317454,0.90981025,0.799896,0.7172421,0.60828364,0.5692663,0.7251098,0.73837084,0.6226694,0.6014525,0.70101714,0.88028866,1.0346266,1.0971978,1.0369813,0.9270627,0.8426321,0.8118802,0.8409783,0.9357295,0.9083337,0.9945932,0.9940988,0.95485365,0.90871716,0.9993308,0.9820449,1.0338542,1.0601271,1.0039968,0.8885275,0.8592949,0.92489856,0.64451504,0.96010673,1.1220418,1.0466019,0.86622083,0.7728546,0.5939209,0.6315575,0.74691355,0.7167847,0.91511077,0.86228347,0.8983327,0.95232224,0.99474454,0.89520496,1.0437049,0.9241705,0.77988625,0.80542135,0.71637076,0.7317937,0.83872104,0.90687436,0.8472259,0.83903503,0.89453685,0.9198909,0.85919946,0.7856287,0.77297294,0.67094594,0.7020401,0.74841386,0.6952531,0.62192494,0.58712643,0.73528,0.6386455
0.84131616,0.93724155,0.8286012,0.75017,1.0247719,0.9246943,0.79129845,0.67293304,0.5426792,0.71737605,0.6076341,0.564934,0.69003695,0.7095507,0.683223,0.5995804,0.7154695,0.66051114,0.5401985,0.45670575,0.46797818,0.7355434,0.8996239,0.94915545,0.95055634,0.93019223,0.76036847,0.6527581,0.6969135,0.6971935,0.67322403,0.63800263,0.68979686,0.6044162,0.7246816,0.74466586,0.7973851,0.75483763,0.91250944,1.0061,0.9960502,0.9566307,0.889996,0.72654694,0.47547406,0.52096474,0.5868697,0.52653694,0.49265224,0.7088393,0.720432,0.8083552,0.90925616,0.91011775,1.0357443,1.0206804,1.0494704,1.0311127,1.0597082,0.92392826,1.0110219,0.9312642,0.7287776,0.68908286,0.6007335,0.5540654,0.5900683,0.6079268,0.52345943,0.67996466,0.73674417,0.76853245,0.8241415,0.7113807,0.6819537,0.5314022,0.53338325,0.43378595,0.5738515,0.46454325,0.6046363,0.75743574,0.7988581
0.6917944,0.8597827,0.87190074,0.7673681,0.67745686,0.65047526,0.6291117,0.6350274,0.6329427,0.7705078,0.82305884,0.6875425,0.5849928,0.53586733,0.5285033,0.44725755,0.58454907,0.78928256,0.8565609,0.8804646,0.9768419,1.0432068,1.100697,1.149313,1.1588492,1.1191754,1.1086266,1.0557315,1.0218966,1.1054907,1.0610632,0.89485484,0.92361146,1.0503949,0.94725734,0.9779057,1.0460215,1.0593189,1.0447553,1.0925982,1.1570555,1.1527433,1.1160908,1.0713366,0.7749601,0.8630598,1.1053748,1.2065357,1.1753254,1.1773596,1.1128278,1.1031244,1.1224402,1.0743823,1.1380507,1.119772,1.1147267,1.0999514,1.1283011,1.0956687,1.1409264,1.0433387,0.8848895,0.9186935,0.77191585,0.6496721,0.6671911,0.7679329,0.6790657,0.768176,0.8725139,0.8142396,0.78143185,0.7169409,0.70342416,0.57178706,0.6198776,0.7240944,0.7129992,0.63581735,0.694994,0.8368455,0.725667
0.5355855,0.75362456,0.86963576,0.8633538,0.7813394,0.73438966,0.7176587,0.6142847,0.54097176,0.95858395,0.97422165,0.86100316,0.7756571,0.8288679,0.6172443,0.6138705,0.5212979,0.5266172,0.7148045,0.8268244,0.76644015,0.81515247,0.9351659,1.0129241,0.9857298,0.846738,0.8979941,0.9630648,0.8925638,0.7622098,0.97567165,0.8157958,0.8565785,1.0429928,0.8542042,0.7280792,0.6721685,0.90933293,0.87044406,0.88728637,0.97672635,0.91767603,0.83257973,0.91870725,0.63909554,0.5256742,0.7107492,0.7623573,0.5927483,0.7374067,0.562983,0.5595868,0.77019906,0.83523047,0.94080585,0.9638081,0.84379464,0.8106774,0.82489425,0.84248286,1.0130508,0.8114519,0.8058555,0.92488086,0.69716907,0.9265819,0.7454175,0.8913115,0.83574605,0.7555771,0.9519133,0.882508,0.72798145,0.5921417,0.4689535,0.4357362,0.5485583,0.8043636,0.83594555,0.65894806,0.6101496,0.70164186,0.57264906
0.92047346,0.8858891,0.7484131,0.8664933,0.9014259,0.8526736,0.8326065,0.8411015,0.7802332,0.92557544,0.89697385,0.8117504,0.8040896,0.8698028,0.8932497,0.8728671,0.87983537,0.86142534,0.8293289,0.8382262,0.92432415,1.0342902,1.1169308,1.171429,1.2140136,1.2320558,1.137037,1.0086857,0.94703555,0.94735473,0.8736585,0.83864963,0.94711465,1.0065835,1.0285914,0.96123844,0.99755645,0.9652048,1.0713552,1.1530972,1.1434039,1.0650713,1.0182533,1.028847,0.7366887,0.82053137,0.95618486,0.9354038,0.8708504,0.9520504,0.8727119,0.9182486,1.0342218,1.0384294,1.1158369,1.0678097,1.0757415,1.0477976,1.031863,0.92714393,1.0016592,0.90582156,0.76932186,0.795607,0.6462804,0.78705865,0.7870341,0.8251655,0.7923187,0.8905105,0.8943442,0.9791094,0.9188309,0.94936967,0.9541769,0.9223517,0.9271696,0.90527755,0.7369339,0.62959534,0.6776583,0.7666087,0.8119991
0.7634328,0.86937886,0.7725464,0.85726464,0.8943122,0.85720676,0.77944434,0.74383914,0.70928335,0.7198941,0.7619121,0.74516046,0.7767959,0.82830703,0.7116708,0.6636055,0.64261115,0.6405987,0.6623562,0.7089503,0.76231515,0.77350855,0.82191056,0.89188576,0.9019246,0.80943626,0.78045094,0.7214311,0.6245505,0.6034152,0.5312834,0.4514233,0.5677207,0.7444966,0.73899585,0.87499136,1.0292901,0.9977067,0.93563086,0.9568171,1.0165157,1.0299525,1.0229125,0.99108064,0.7029513,0.80940294,0.88611084,0.7490016,0.5603588,0.635279,0.45773065,0.44670707,0.5969126,0.608179,0.81203216,0.8261846,0.75359553,0.8477454,0.8984509,0.8272596,0.881516,0.8530075,0.67926776,0.69554764,0.58018625,0.48063013,0.6734361,0.7633456,0.69291824,0.7370324,0.76920724,0.74395895,0.73764277,0.7794338,0.7417918,0.6271745,0.55860853,0.5548465,0.5602427,0.6572884,0.62435466,0.7269129,0.69280446
0.7882309,0.8406828,0.7707369,0.80919987,0.8845463,0.82025665,0.80739987,0.7987637,0.80389565,0.79545504,0.8380259,0.84171754,0.7784262,0.74508464,0.6734268,0.5776638,0.5442638,0.54324085,0.6494403,0.761718,0.798922,0.8678252,0.9342855,0.962897,0.93688,0.86124426,0.8216829,0.7527125,0.6765272,0.69002116,0.648136,0.6031934,0.7096138,0.7968359,0.7848385,0.87406725,1.0184821,0.9751291,0.9430593,0.9687877,0.98109144,0.9183265,0.85638124,0.8585703,0.5869049,0.65459317,0.7362772,0.6581952,0.558135,0.562367,0.45708826,0.56737196,0.6787537,0.608376,0.8245412,0.74714166,0.798739,0.74351275,0.8166562,0.7230777,0.87365276,0.80274755,0.6937467,0.6934371,0.6150704,0.635946,0.7978072,0.90738344,0.82241946,0.8201504,0.79732686,0.88946414,0.8465647,0.80027133,0.75626093,0.67194015,0.74648434,0.6858837,0.69584763,0.69978,0.70686513,0.7528556,0.6910318
0.84160507,0.89309293,0.8010452,0.8599663,0.8906678,0.83438104,0.7984504,0.74348557,0.73036444,0.80099326,0.91714555,0.9180173,0.90181816,0.840548,0.803572,0.6782115,0.6180602,0.68490434,0.6526426,0.6225831,0.7626357,0.7468296,0.7771658,0.88696903,0.9253997,0.8338476,0.90689796,0.9024937,0.8048001,0.7802923,0.67517215,0.63952327,0.71430355,0.7135522,0.7436817,0.87519264,0.9885587,0.90060586,1.0083132,1.0805029,1.03698,0.9416779,0.89094293,0.8811676,0.60641867,0.6576466,0.7559913,0.6909565,0.550009,0.5914636,0.45149326,0.49982765,0.63463515,0.6433306,0.8630606,0.8143078,0.91453445,0.92259544,0.88707656,0.7597738,0.855835,0.83406585,0.72925425,0.7268329,0.6592251,0.68548435,0.9108674,0.9983563,0.92290735,0.9818495,0.9589374,0.9236642,0.83457816,0.81947005,0.73037505,0.6558544,0.6579887,0.5932707,0.53035975,0.5935025,0.6029011,0.7091935,0.68919116
1.1109148,1.1428723,1.1159946,1.1232929,1.1189032,1.1357086,1.1154221,1.074454,1.0938071,1.1210425,1.183248,1.2647107,1.2791766,1.269888,1.2900027,1.273361,1.2499952,1.2508696,1.2452826,1.2536012,1.2968073,1.2944794,1.3175708,1.3770183,1.4164762,1.4030197,1.4089409,1.4042991,1.3826517,1.3696089,1.3456367,1.2824743,1.2875717,1.3151776,1.3277888,1.3347898,1.3826065,1.3718432,1.322118,1.3035334,1.2999111,1.2540427,1.2591003,1.3142252,0.9991255,1.2170532,1.3582674,1.2982211,1.2320678,1.2750609,1.2160338,1.2149137,1.2700924,1.2748445,1.3476337,1.35337,1.3774902,1.4187055,1.4427254,1.4105957,1.4397568,1.4135485,1.3183928,1.3295654,1.2491634,1.1989994,1.2758224,1.3350264,1.2841053,1.3099399,1.3332429,1.3025169,1.3196727,1.3410704,1.3571774,1.3392439,1.3149166,1.3318819,1.3228774,1.276377,1.312076,1.3785931,1.365055
0.65187263,0.81529117,0.6480393,0.58723754,0.67450136,0.64139247,0.7139865,0.6935534,0.60421264,0.6686601,0.857771,0.76369756,0.79817265,0.86866516,0.9654581,0.8649114,1.0117947,1.0103165,0.9187772,0.8751861,0.9109443,0.8502164,0.8513386,0.9618452,1.059074,1.080753,1.1125654,1.109901,1.0824964,1.0471698,0.84054446,0.6854279,0.84169984,0.6852399,0.71908355,0.95224434,1.0378187,0.8879553,0.8431162,0.80519825,0.6834504,0.5770095,0.6024393,0.6473952,0.4110154,0.6556266,0.85702235,0.8890162,0.8793094,1.0128782,1.0078715,1.0621582,1.1658791,1.21719,1.3000371,1.3239954,1.2692282,1.2492496,1.2447027,1.1742454,1.1957257,1.1320617,0.9607993,0.88875294,0.74885136,0.78268605,0.76861763,0.80344653,0.77151734,0.72065926,0.77675974,0.7548928,0.712036,0.6922024,0.749516,0.74229985,0.6607945,0.7251696,0.7679661,0.74153125,0.94831944,1.1593302,1.2122676
0.9371547,0.9382741,0.93190277,0.9846539,1.0075274,0.980599,0.9408024,0.87775844,0.86434096,0.86189497,0.91554344,0.9378196,0.93748426,0.90236276,0.88506204,0.8709693,0.87094176,0.85581166,0.8169868,0.81464666,0.88589877,0.91174465,0.9684857,1.048766,1.0786159,1.0194474,0.9920732,0.95850945,0.92454714,0.93980974,0.91475856,0.86791015,0.8896562,0.9152717,0.9063357,0.90979856,1.0330831,1.002612,0.99109435,0.9793602,0.9413534,0.91297483,0.9368507,0.9402238,0.65796536,0.7900757,0.89281857,0.81696635,0.7087008,0.6552633,0.5609474,0.7083462,0.87714815,0.9057968,1.0368283,1.0836824,1.1380991,1.15138,1.2130333,1.1421342,1.1962583,1.1102722,0.96725476,0.94333684,0.8943068,0.8277884,1.03157,1.130118,1.0598007,1.0820231,1.0458515,0.99925953,0.9092437,0.8301153,0.77505803,0.6923392,0.7242836,0.7035152,0.6513214,0.68051004,0.67798686,0.7896369,0.81453884
1.1253687,1.1496099,1.1482086,1.1151868,1.0910472,1.0889586,1.0936377,1.0168074,1.085329,1.1020955,1.0910842,1.0534275,1.025804,1.0028031,0.8930486,0.92025715,0.9121346,0.8965178,0.89715964,0.9119539,0.91579676,0.8651202,0.94377357,1.0984454,1.167285,1.1182324,1.1959363,1.1955651,1.0979546,1.0723848,1.1034688,1.0158348,1.0629462,1.0697143,1.1022985,1.076882,1.2024993,1.1359756,1.1760709,1.1757774,1.0739919,0.97517556,0.9644532,0.94023216,0.65797275,0.96577275,1.1133682,1.0556036,1.0153165,1.1087539,1.036414,1.0335983,1.1076401,1.1240522,1.2287222,1.1782607,1.2011865,1.2408861,1.2738805,1.1925102,1.2731546,1.1791607,1.004018,1.0507711,0.95127684,0.8147042,0.8809082,1.0407732,0.9273401,0.8883887,0.97597873,0.9398446,0.842813,0.7744709,0.81486917,0.6831362,0.6770999,0.6607719,0.5998079,0.6106959,0.7081621,0.9187519,0.91574407
0.9403375,0.8856881,0.89119434,0.76899815,0.83010876,0.7378715,0.64114237,0.56493753,0.72303396,0.8954284,0.97167677,0.8970693,0.9596819,0.90544385,0.72124094,0.6015801,0.6703016,0.5433122,0.5410948,0.6721478,0.6665982,0.6065691,0.61615855,0.687791,0.72818434,0.7356482,0.88688475,0.8945025,0.76016504,0.68826705,0.7399352,0.7975205,0.6990198,0.8689136,0.79288435,0.710382,1.0061122,0.9551447,0.80159634,0.6928306,0.698253,0.7921481,0.84607244,0.74889845,0.4940104,0.4899452,0.77544224,0.88553315,0.7253543,0.81647813,0.62602186,0.57024086,0.75663394,0.8398476,0.99472845,1.0634717,1.0946447,1.0751823,1.0744009,0.9958609,1.1191468,0.9264325,0.76044416,0.77974266,0.6616663,0.6944676,0.64514744,0.81407565,0.63819647,0.70618105,0.80823636,0.85702765,0.76042384,0.7459439,0.7674574,0.7206085,0.7710854,0.8534825,0.78781974,0.81834424,0.6455766,0.71983385,0.7082374
1.1619208,1.1835499,1.156289,1.1570048,1.1213341,1.0729867,1.0343258,0.9447042,0.89233553,0.9362314,0.94503593,0.9195513,0.9228774,0.907442,0.8254794,0.7992694,0.7683262,0.7841888,0.7989625,0.82616234,0.8951171,0.9302602,0.98472327,1.0496546,1.0678587,1.009813,0.98305094,0.946157,0.9145764,0.94159216,0.9101951,0.8775806,0.96671736,0.9906644,1.0258105,1.0574309,1.1355376,1.0735108,1.0379397,1.0564888,1.061807,1.0046289,0.9526047,0.9461427,0.66317356,0.72760683,0.80961925,0.7375026,0.6910459,0.80219734,0.7488937,0.83746374,0.9876719,1.0335404,1.1287588,1.1342642,1.1463809,1.1403283,1.1685411,1.1565815,1.1925265,1.1459357,1.0559633,1.062924,0.9235317,0.89809614,0.9682423,1.0620611,0.9867898,1.0598394,1.0171337,0.9782804,0.9241223,0.94433725,0.8834312,0.84117687,0.8401433,0.84080315,0.7881575,0.7286174,0.8066687,0.9301734,0.89387375
0.8704734,0.9751245,0.8683974,0.9726305,0.96310604,0.86500275,0.66892934,0.58341,0.84238726,0.905464,0.93322885,0.85723025,0.76370776,0.6867202,0.63886005,0.7487006,0.66526663,0.6468234,0.6201041,0.6735968,0.8853334,0.9780719,1.0624183,1.148722,1.1759589,1.1135651,1.0933272,1.0723454,1.0465491,1.0527458,1.0021275,0.95021266,0.9830596,0.8865403,0.9165156,0.9026272,1.0068436,0.912192,0.9565146,1.025597,1.015342,0.9392378,0.9078189,0.9401415,0.65789306,0.8187993,0.99946654,1.0035919,0.8864312,0.8025592,0.7058347,0.68066573,0.6429423,0.5923967,0.9210129,0.76039016,0.90061337,1.160437,1.2354527,1.2234306,1.3219507,1.2867435,1.0891781,1.0511891,0.9294913,0.85641015,0.97569424,1.049388,0.9486594,0.9674589,0.9554297,1.0580156,1.0472167,0.93274695,0.8098364,0.72349644,0.94006485,0.91105497,0.9824278,1.0379206,1.0412289,1.1475424,1.0957282
0.88234115,0.9326367,0.9403659,0.9278196,0.8902906,0.898168,0.9422684,0.8624455,0.8516697,0.9979248,1.0662993,1.0191662,0.9966185,0.95644844,0.82165885,0.7144959,0.62042177,0.57591647,0.57183474,0.6244255,0.7113778,0.7030701,0.7597253,0.87183744,0.91106844,0.7981655,0.6992415,0.67652863,0.65883076,0.5910928,0.59861875,0.5828741,0.7311887,0.83051306,0.7871696,0.86199915,1.0097138,0.9619605,0.88863003,0.87672895,0.8684936,0.77608997,0.71564376,0.7858932,0.52499473,0.6360681,0.7440263,0.66993,0.54743356,0.5946747,0.47137898,0.46074727,0.5618315,0.6155185,0.8624787,0.92830706,0.95086193,0.9336265,0.9461549,0.8567688,1.0166099,0.93592757,0.8037721,0.863945,0.7269342,0.6933185,0.84159094,0.9779951,0.90498364,0.95452386,0.98006344,0.9846894,0.9381189,0.8315277,0.7683871,0.68011683,0.68685555,0.6036557,0.59624195,0.75878876,0.629169,0.57334834,0.49512118
0.8815958,0.91187143,0.972108,1.1186407,1.1025258,1.128953,1.1285092,1.0429759,0.9698561,0.9380982,0.89619195,0.8520575,0.8405383,0.83697504,0.8010706,0.87853116,0.8639441,0.9033817,0.9069068,0.90549976,0.9853114,1.0188084,1.0486075,1.0881742,1.1024789,1.0656604,1.0321406,0.98285496,0.947357,0.98464596,1.0006698,0.9481941,0.9870939,0.8518059,0.879225,0.85457695,0.9543826,0.84699297,1.0159748,1.087523,0.99604195,0.88478464,0.9105159,0.96659076,0.6812227,0.94426686,1.0723207,0.9940205,0.94338924,1.0045855,0.938253,0.98824793,1.0878394,1.0923492,1.2113476,1.2073094,1.2285922,1.2165312,1.1961204,1.1216704,1.1885391,1.0995783,0.9661486,0.98777765,0.838932,0.75187457,0.92773247,1.042029,0.90825576,0.8936027,0.83946794,0.9090316,0.89950794,0.90394145,0.8413316,0.80763584,0.8167772,0.77443725,0.66564745,0.6596477,0.5838346,0.7363933,0.6795548
1.0521516,1.0385445,1.0027145,1.0635356,1.0653234,1.0187901,0.9776231,0.9096446,0.8948486,0.8187138,0.85925865,0.930562,0.83886606,0.7871416,0.79366547,0.7019463,0.55776876,0.6238546,0.626592,0.61970735,0.78775984,0.8820049,0.9268683,0.9515576,0.9532618,0.9094141,0.8213698,0.88320917,0.94289577,0.8248813,0.8485116,0.74211735,0.914802,0.9039887,1.0385301,1.0129176,1.1083941,1.0334305,1.0731393,1.1087548,1.0917217,1.1005414,1.1470544,1.12099,0.8200781,1.0053272,1.0695834,0.9124738,0.83534265,0.84583366,0.71440583,0.750043,0.89899564,0.9325133,0.9697559,0.9756109,0.98629576,1.022556,1.0714959,1.0931556,1.2064072,1.1323273,1.0250458,1.0290242,0.95511556,0.886699,1.0277443,1.1787393,1.0970095,1.0724753,1.0181158,1.0217948,0.99735993,0.96025425,0.8842933,0.83710265,0.81274176,0.7512348,0.64078265,0.611522,0.59520435,0.783142,0.70769215
